    6   1 0.94798E+00 0.77973E+00 0.77973E+00
    7   2 0.94811E+00 0.77973E+00 0.77973E+00
    8   3 0.94815E+00 0.77973E+00 0.94616E+00
    9   4 0.94816E+00 0.77973E+00 0.94634E+00
   10  -1 0.94816E+00 0.77973E+00 0.94648E+00
   11   0 0.94817E+00 0.94648E+00 0.94648E+00
   12   1 0.94817E+00 0.94648E+00 0.94648E+00
   13   2 0.94817E+00 0.94648E+00 0.94648E+00
   14   3 0.94817E+00 0.94648E+00 0.94747E+00
   15   4 0.94817E+00 0.94648E+00 0.94770E+00
   16   5 0.94817E+00 0.94648E+00 0.94783E+00
   17   6 0.94816E+00 0.94648E+00 0.94791E+00
   18   7 0.94817E+00 0.94648E+00 0.94797E+00
   19   8 0.94817E+00 0.94648E+00 0.94801E+00
   20   9 0.94818E+00 0.94648E+00 0.94804E+00
   21  10 0.94818E+00 0.94648E+00 0.94806E+00
   22  11 0.94818E+00 0.94648E+00 0.94807E+00
   23  12 0.94817E+00 0.94648E+00 0.94808E+00
   24  13 0.94817E+00 0.94648E+00 0.94809E+00
   25  14 0.94817E+00 0.94648E+00 0.94810E+00
   26  15 0.94817E+00 0.94648E+00 0.94811E+00
    1  -1 0.92114E+00 0.75853E+00 0.75853E+00
    2  -1 0.94614E+00 0.75853E+00 0.75853E+00
    3  -1 0.94729E+00 0.75853E+00 0.75853E+00
    4  -1 0.94766E+00 0.75853E+00 0.75853E+00
    5   0 0.94783E+00 0.75853E+00 0.75853E+00
    6   1 0.94798E+00 0.75853E+00 0.75853E+00
    7   2 0.94809E+00 0.75853E+00 0.75853E+00
    8   3 0.94813E+00 0.75853E+00 0.94614E+00
    9   4 0.94815E+00 0.75853E+00 0.94631E+00
   10  -1 0.94816E+00 0.75853E+00 0.94645E+00
   11   0 0.94817E+00 0.94645E+00 0.94645E+00
   12   1 0.94817E+00 0.94645E+00 0.94645E+00
   13   2 0.94817E+00 0.94645E+00 0.94645E+00
   14   3 0.94817E+00 0.94645E+00 0.94745E+00
   15   4 0.94817E+00 0.94645E+00 0.94768E+00
   16   5 0.94817E+00 0.94645E+00 0.94782E+00
   17   6 0.94816E+00 0.94645E+00 0.94791E+00
   18   7 0.94817E+00 0.94645E+00 0.94796E+00
   19   8 0.94817E+00 0.94645E+00 0.94800E+00
   20   9 0.94817E+00 0.94645E+00 0.94803E+00
   21  10 0.94818E+00 0.94645E+00 0.94805E+00
   22  11 0.94818E+00 0.94645E+00 0.94807E+00
   23  12 0.94817E+00 0.94645E+00 0.94808E+00
   24  13 0.94817E+00 0.94645E+00 0.94809E+00
   25  14 0.94817E+00 0.94645E+00 0.94810E+00
   26  15 0.94816E+00 0.94645E+00 0.94811E+00
    1  -1 0.94761E+00 0.75853E+00 0.75853E+00
    2  -1 0.97285E+00 0.75853E+00 0.75853E+00
    3  -1 0.97396E+00 0.75853E+00 0.75853E+00
    4  -1 0.97429E+00 0.75853E+00 0.75853E+00
    5   0 0.97444E+00 0.75853E+00 0.75853E+00
    6   1 0.97458E+00 0.75853E+00 0.75853E+00
    7   2 0.97467E+00 0.75853E+00 0.75853E+00
    8   3 0.97470E+00 0.75853E+00 0.97206E+00
    9   4 0.97472E+00 0.75853E+00 0.97220E+00
   10  -1 0.97474E+00 0.75853E+00 0.97232E+00
   11   0 0.97474E+00 0.97232E+00 0.97232E+00
   12   1 0.97474E+00 0.97232E+00 0.97232E+00
   13   2 0.97474E+00 0.97232E+00 0.97232E+00
   14   3 0.97475E+00 0.97232E+00 0.97295E+00
   15   4 0.97474E+00 0.97232E+00 0.97343E+00
   16   5 0.97474E+00 0.97232E+00 0.97373E+00
   17   6 0.97473E+00 0.97232E+00 0.97394E+00
   18   7 0.97473E+00 0.97232E+00 0.97408E+00
   19   8 0.97473E+00 0.97232E+00 0.97419E+00
   20   9 0.97474E+00 0.97232E+00 0.97427E+00
   21  10 0.97474E+00 0.97232E+00 0.97433E+00
   22  11 0.97474E+00 0.97232E+00 0.97438E+00
   23  12 0.97474E+00 0.97232E+00 0.97442E+00
   24  13 0.97474E+00 0.97232E+00 0.97445E+00
   25  14 0.97473E+00 0.97232E+00 0.97447E+00
   26  15 0.97473E+00 0.97232E+00 0.97449E+00
   27  16 0.97474E+00 0.97232E+00 0.97451E+00
   28  17 0.97474E+00 0.97232E+00 0.97453E+00
   29  18 0.97475E+00 0.97232E+00 0.97454E+00
   30  -1 0.97475E+00 0.97232E+00 0.97455E+00
   31   0 0.97474E+00 0.97455E+00 0.97455E+00
   32   1 0.97474E+00 0.97455E+00 0.97455E+00
   33   2 0.97474E+00 0.97455E+00 0.97455E+00
   34   3 0.97474E+00 0.97455E+00 0.97473E+00
   35   4 0.97474E+00 0.97455E+00 0.97473E+00
   36   5 0.97474E+00 0.97455E+00 0.97473E+00
   37   6 0.97474E+00 0.97455E+00 0.97473E+00
   38   7 0.97474E+00 0.97455E+00 0.97473E+00
   39   8 0.97474E+00 0.97455E+00 0.97474E+00
   40   9 0.97474E+00 0.97455E+00 0.97474E+00
    1  -1 0.92131E+00 0.77979E+00 0.77979E+00
    2  -1 0.94631E+00 0.77979E+00 0.77979E+00
    3  -1 0.94746E+00 0.77979E+00 0.77979E+00
    4  -1 0.94782E+00 0.77979E+00 0.77979E+00
    5   0 0.94799E+00 0.77979E+00 0.77979E+00
    6   1 0.94815E+00 0.77979E+00 0.77979E+00
    7   2 0.94827E+00 0.77979E+00 0.77979E+00
    8   3 0.94831E+00 0.77979E+00 0.94633E+00
    9   4 0.94833E+00 0.77979E+00 0.94652E+00
   10  -1 0.94833E+00 0.77979E+00 0.94665E+00
   11   0 0.94834E+00 0.94665E+00 0.94665E+00
   12   1 0.94834E+00 0.94665E+00 0.94665E+00
   13   2 0.94834E+00 0.94665E+00 0.94665E+00
   14   3 0.94833E+00 0.94665E+00 0.94764E+00
   15   4 0.94833E+00 0.94665E+00 0.94786E+00
   16   5 0.94833E+00 0.94665E+00 0.94800E+00
   17   6 0.94833E+00 0.94665E+00 0.94808E+00
   18   7 0.94833E+00 0.94665E+00 0.94814E+00
   19   8 0.94833E+00 0.94665E+00 0.94817E+00
   20   9 0.94834E+00 0.94665E+00 0.94820E+00
   21  10 0.94834E+00 0.94665E+00 0.94822E+00
   22  11 0.94834E+00 0.94665E+00 0.94824E+00
   23  12 0.94834E+00 0.94665E+00 0.94825E+00
   24  13 0.94833E+00 0.94665E+00 0.94826E+00
   25  14 0.94833E+00 0.94665E+00 0.94827E+00
   26  15 0.94833E+00 0.94665E+00 0.94827E+00
    1  -1 0.92130E+00 0.75866E+00 0.75866E+00
    2  -1 0.94630E+00 0.75866E+00 0.75866E+00
    3  -1 0.94746E+00 0.75866E+00 0.75866E+00
    4  -1 0.94782E+00 0.75866E+00 0.75866E+00
    5   0 0.94799E+00 0.75866E+00 0.75866E+00
    6   1 0.94815E+00 0.75866E+00 0.75866E+00
    7   2 0.94826E+00 0.75866E+00 0.75866E+00
    8   3 0.94830E+00 0.75866E+00 0.94632E+00
    9   4 0.94832E+00 0.75866E+00 0.94649E+00
   10  -1 0.94833E+00 0.75866E+00 0.94662E+00
   11   0 0.94833E+00 0.94662E+00 0.94662E+00
   12   1 0.94834E+00 0.94662E+00 0.94662E+00
   13   2 0.94834E+00 0.94662E+00 0.94662E+00
   14   3 0.94834E+00 0.94662E+00 0.94761E+00
   15   4 0.94834E+00 0.94662E+00 0.94785E+00
   16   5 0.94833E+00 0.94662E+00 0.94798E+00
   17   6 0.94833E+00 0.94662E+00 0.94807E+00
   18   7 0.94832E+00 0.94662E+00 0.94813E+00
   19   8 0.94833E+00 0.94662E+00 0.94817E+00
   20   9 0.94834E+00 0.94662E+00 0.94820E+00
   21  10 0.94834E+00 0.94662E+00 0.94822E+00
   22  11 0.94834E+00 0.94662E+00 0.94823E+00
   23  12 0.94834E+00 0.94662E+00 0.94825E+00
   24  13 0.94834E+00 0.94662E+00 0.94826E+00
   25  14 0.94833E+00 0.94662E+00 0.94826E+00
   26  15 0.94832E+00 0.94662E+00 0.94827E+00
    1  -1 0.94782E+00 0.75866E+00 0.75866E+00
    2  -1 0.97304E+00 0.75866E+00 0.75866E+00
    3  -1 0.97415E+00 0.75866E+00 0.75866E+00
    4  -1 0.97449E+00 0.75866E+00 0.75866E+00
    5   0 0.97464E+00 0.75866E+00 0.75866E+00
    6   1 0.97477E+00 0.75866E+00 0.75866E+00
    7   2 0.97486E+00 0.75866E+00 0.75866E+00
    8   3 0.97490E+00 0.75866E+00 0.97226E+00
    9   4 0.97492E+00 0.75866E+00 0.97241E+00
   10  -1 0.97493E+00 0.75866E+00 0.97252E+00
   11   0 0.97493E+00 0.97252E+00 0.97252E+00
   12   1 0.97493E+00 0.97252E+00 0.97252E+00
   13   2 0.97494E+00 0.97252E+00 0.97252E+00
   14   3 0.97494E+00 0.97252E+00 0.97315E+00
   15   4 0.97493E+00 0.97252E+00 0.97362E+00
   16   5 0.97493E+00 0.97252E+00 0.97392E+00
   17   6 0.97493E+00 0.97252E+00 0.97413E+00
   18   7 0.97493E+00 0.97252E+00 0.97428E+00
   19   8 0.97493E+00 0.97252E+00 0.97438E+00
   20   9 0.97494E+00 0.97252E+00 0.97446E+00
   21  10 0.97494E+00 0.97252E+00 0.97452E+00
   22  11 0.97494E+00 0.97252E+00 0.97457E+00
   23  12 0.97494E+00 0.97252E+00 0.97461E+00
   24  13 0.97493E+00 0.97252E+00 0.97464E+00
   25  14 0.97493E+00 0.97252E+00 0.97467E+00
   26  15 0.97493E+00 0.97252E+00 0.97469E+00
   27  16 0.97493E+00 0.97252E+00 0.97471E+00
   28  17 0.97494E+00 0.97252E+00 0.97472E+00
   29  18 0.97493E+00 0.97252E+00 0.97474E+00
   30  -1 0.97494E+00 0.97252E+00 0.97475E+00
   31   0 0.97494E+00 0.97475E+00 0.97475E+00
   32   1 0.97494E+00 0.97475E+00 0.97475E+00
   33   2 0.97493E+00 0.97475E+00 0.97475E+00
   34   3 0.97494E+00 0.97475E+00 0.97492E+00
   35   4 0.97493E+00 0.97475E+00 0.97492E+00
   36   5 0.97493E+00 0.97475E+00 0.97493E+00
   37   6 0.97493E+00 0.97475E+00 0.97493E+00
   38   7 0.97494E+00 0.97475E+00 0.97493E+00
   39   8 0.97494E+00 0.97475E+00 0.97493E+00
   40   9 0.97494E+00 0.97475E+00 0.97493E+00
    1  -1 0.92169E+00 0.77995E+00 0.77995E+00
    2  -1 0.94667E+00 0.77995E+00 0.77995E+00
    3  -1 0.94783E+00 0.77995E+00 0.77995E+00
    4  -1 0.94819E+00 0.77995E+00 0.77995E+00
    5   0 0.94836E+00 0.77995E+00 0.77995E+00
    6   1 0.94852E+00 0.77995E+00 0.77995E+00
    7   2 0.94864E+00 0.77995E+00 0.77995E+00
    8   3 0.94868E+00 0.77995E+00 0.94671E+00
    9   4 0.94869E+00 0.77995E+00 0.94689E+00
   10  -1 0.94871E+00 0.77995E+00 0.94702E+00
   11   0 0.94871E+00 0.94702E+00 0.94702E+00
   12   1 0.94870E+00 0.94702E+00 0.94702E+00
   13   2 0.94870E+00 0.94702E+00 0.94702E+00
   14   3 0.94871E+00 0.94702E+00 0.94800E+00
   15   4 0.94870E+00 0.94702E+00 0.94823E+00
   16   5 0.94870E+00 0.94702E+00 0.94836E+00
   17   6 0.94870E+00 0.94702E+00 0.94845E+00
   18   7 0.94870E+00 0.94702E+00 0.94850E+00
   19   8 0.94870E+00 0.94702E+00 0.94854E+00
   20   9 0.94871E+00 0.94702E+00 0.94857E+00
   21  10 0.94870E+00 0.94702E+00 0.94859E+00
   22  11 0.94870E+00 0.94702E+00 0.94860E+00
   23  12 0.94871E+00 0.94702E+00 0.94862E+00
   24  13 0.94870E+00 0.94702E+00 0.94863E+00
   25  14 0.94870E+00 0.94702E+00 0.94863E+00
   26  15 0.94870E+00 0.94702E+00 0.94864E+00
    1  -1 0.92167E+00 0.75896E+00 0.75896E+00
    2  -1 0.94667E+00 0.75896E+00 0.75896E+00
    3  -1 0.94783E+00 0.75896E+00 0.75896E+00
    4  -1 0.94819E+00 0.75896E+00 0.75896E+00
    5   0 0.94836E+00 0.75896E+00 0.75896E+00
    6   1 0.94852E+00 0.75896E+00 0.75896E+00
    7   2 0.94863E+00 0.75896E+00 0.75896E+00
    8   3 0.94867E+00 0.75896E+00 0.94669E+00
    9   4 0.94869E+00 0.75896E+00 0.94686E+00
   10  -1 0.94870E+00 0.75896E+00 0.94699E+00
   11   0 0.94870E+00 0.94699E+00 0.94699E+00
   12   1 0.94870E+00 0.94699E+00 0.94699E+00
   13   2 0.94870E+00 0.94699E+00 0.94699E+00
   14   3 0.94870E+00 0.94699E+00 0.94798E+00
   15   4 0.94870E+00 0.94699E+00 0.94821E+00
   16   5 0.94870E+00 0.94699E+00 0.94835E+00
   17   6 0.94869E+00 0.94699E+00 0.94844E+00
   18   7 0.94869E+00 0.94699E+00 0.94849E+00
   19   8 0.94870E+00 0.94699E+00 0.94853E+00
   20   9 0.94871E+00 0.94699E+00 0.94856E+00
   21  10 0.94871E+00 0.94699E+00 0.94858E+00
   22  11 0.94871E+00 0.94699E+00 0.94860E+00
   23  12 0.94871E+00 0.94699E+00 0.94861E+00
   24  13 0.94870E+00 0.94699E+00 0.94862E+00
   25  14 0.94870E+00 0.94699E+00 0.94863E+00
   26  15 0.94870E+00 0.94699E+00 0.94864E+00
    1  -1 0.94776E+00 0.75896E+00 0.75896E+00
    2  -1 0.97300E+00 0.75896E+00 0.75896E+00
    3  -1 0.97411E+00 0.75896E+00 0.75896E+00
    4  -1 0.97445E+00 0.75896E+00 0.75896E+00
    5   0 0.97460E+00 0.75896E+00 0.75896E+00
    6   1 0.97473E+00 0.75896E+00 0.75896E+00
    7   2 0.97483E+00 0.75896E+00 0.75896E+00
    8   3 0.97486E+00 0.75896E+00 0.97224E+00
    9   4 0.97488E+00 0.75896E+00 0.97238E+00
   10  -1 0.97489E+00 0.75896E+00 0.97249E+00
   11   0 0.97489E+00 0.97249E+00 0.97249E+00
   12   1 0.97489E+00 0.97249E+00 0.97249E+00
   13   2 0.97490E+00 0.97249E+00 0.97249E+00
   14   3 0.97490E+00 0.97249E+00 0.97312E+00
   15   4 0.97490E+00 0.97249E+00 0.97359E+00
   16   5 0.97489E+00 0.97249E+00 0.97389E+00
   17   6 0.97489E+00 0.97249E+00 0.97409E+00
   18   7 0.97489E+00 0.97249E+00 0.97424E+00
   19   8 0.97489E+00 0.97249E+00 0.97435E+00
   20   9 0.97489E+00 0.97249E+00 0.97442E+00
   21  10 0.97490E+00 0.97249E+00 0.97449E+00
   22  11 0.97490E+00 0.97249E+00 0.97453E+00
   23  12 0.97490E+00 0.97249E+00 0.97457E+00
   24  13 0.97489E+00 0.97249E+00 0.97460E+00
   25  14 0.97489E+00 0.97249E+00 0.97463E+00
   26  15 0.97489E+00 0.97249E+00 0.97465E+00
   27  16 0.97488E+00 0.97249E+00 0.97467E+00
   28  17 0.97490E+00 0.97249E+00 0.97468E+00
   29  18 0.97490E+00 0.97249E+00 0.97470E+00
   30  -1 0.97490E+00 0.97249E+00 0.97471E+00
   31   0 0.97490E+00 0.97471E+00 0.97471E+00
   32   1 0.97490E+00 0.97471E+00 0.97471E+00
   33   2 0.97489E+00 0.97471E+00 0.97471E+00
   34   3 0.97489E+00 0.97471E+00 0.97488E+00
   35   4 0.97489E+00 0.97471E+00 0.97488E+00
   36   5 0.97490E+00 0.97471E+00 0.97489E+00
   37   6 0.97489E+00 0.97471E+00 0.97489E+00
   38   7 0.97490E+00 0.97471E+00 0.97489E+00
   39   8 0.97489E+00 0.97471E+00 0.97489E+00
   40   9 0.97490E+00 0.97471E+00 0.97489E+00
    1  -1 0.92160E+00 0.77992E+00 0.77992E+00
    2  -1 0.94660E+00 0.77992E+00 0.77992E+00
    3  -1 0.94775E+00 0.77992E+00 0.77992E+00
    4  -1 0.94811E+00 0.77992E+00 0.77992E+00
    5   0 0.94828E+00 0.77992E+00 0.77992E+00
    6   1 0.94844E+00 0.77992E+00 0.77992E+00
    7   2 0.94856E+00 0.77992E+00 0.77992E+00
    8   3 0.94859E+00 0.77992E+00 0.94664E+00
    9   4 0.94862E+00 0.77992E+00 0.94682E+00
   10  -1 0.94862E+00 0.77992E+00 0.94695E+00
   11   0 0.94863E+00 0.94695E+00 0.94695E+00
   12   1 0.94863E+00 0.94695E+00 0.94695E+00
   13   2 0.94862E+00 0.94695E+00 0.94695E+00
   14   3 0.94862E+00 0.94695E+00 0.94793E+00
   15   4 0.94863E+00 0.94695E+00 0.94815E+00
   16   5 0.94862E+00 0.94695E+00 0.94829E+00
   17   6 0.94862E+00 0.94695E+00 0.94837E+00
   18   7 0.94862E+00 0.94695E+00 0.94842E+00
   19   8 0.94862E+00 0.94695E+00 0.94846E+00
   20   9 0.94863E+00 0.94695E+00 0.94849E+00
   21  10 0.94863E+00 0.94695E+00 0.94851E+00
   22  11 0.94863E+00 0.94695E+00 0.94853E+00
   23  12 0.94862E+00 0.94695E+00 0.94854E+00
   24  13 0.94862E+00 0.94695E+00 0.94855E+00
   25  14 0.94862E+00 0.94695E+00 0.94856E+00
   26  15 0.94862E+00 0.94695E+00 0.94856E+00
    1  -1 0.92160E+00 0.75890E+00 0.75890E+00
    2  -1 0.94659E+00 0.75890E+00 0.75890E+00
    3  -1 0.94775E+00 0.75890E+00 0.75890E+00
    4  -1 0.94811E+00 0.75890E+00 0.75890E+00
    5   0 0.94828E+00 0.75890E+00 0.75890E+00
    6   1 0.94843E+00 0.75890E+00 0.75890E+00
    7   2 0.94855E+00 0.75890E+00 0.75890E+00
    8   3 0.94859E+00 0.75890E+00 0.94662E+00
    9   4 0.94861E+00 0.75890E+00 0.94679E+00
   10  -1 0.94862E+00 0.75890E+00 0.94692E+00
   11   0 0.94862E+00 0.94692E+00 0.94692E+00
   12   1 0.94863E+00 0.94692E+00 0.94692E+00
   13   2 0.94863E+00 0.94692E+00 0.94692E+00
   14   3 0.94863E+00 0.94692E+00 0.94790E+00
   15   4 0.94862E+00 0.94692E+00 0.94814E+00
   16   5 0.94862E+00 0.94692E+00 0.94827E+00
   17   6 0.94861E+00 0.94692E+00 0.94836E+00
   18   7 0.94862E+00 0.94692E+00 0.94842E+00
   19   8 0.94862E+00 0.94692E+00 0.94846E+00
   20   9 0.94863E+00 0.94692E+00 0.94848E+00
   21  10 0.94863E+00 0.94692E+00 0.94851E+00
   22  11 0.94864E+00 0.94692E+00 0.94852E+00
   23  12 0.94863E+00 0.94692E+00 0.94854E+00
   24  13 0.94862E+00 0.94692E+00 0.94855E+00
   25  14 0.94862E+00 0.94692E+00 0.94855E+00
   26  15 0.94861E+00 0.94692E+00 0.94856E+00
    1  -1 0.94784E+00 0.75889E+00 0.75889E+00
    2  -1 0.97307E+00 0.75889E+00 0.75889E+00
    3  -1 0.97418E+00 0.75889E+00 0.75889E+00
    4  -1 0.97451E+00 0.75889E+00 0.75889E+00
    5   0 0.97467E+00 0.75889E+00 0.75889E+00
    6   1 0.97480E+00 0.75889E+00 0.75889E+00
    7   2 0.97490E+00 0.75889E+00 0.75889E+00
    8   3 0.97492E+00 0.75889E+00 0.97231E+00
    9   4 0.97494E+00 0.75889E+00 0.97246E+00
   10  -1 0.97495E+00 0.75889E+00 0.97257E+00
   11   0 0.97496E+00 0.97257E+00 0.97257E+00
   12   1 0.97496E+00 0.97257E+00 0.97257E+00
   13   2 0.97497E+00 0.97257E+00 0.97257E+00
   14   3 0.97496E+00 0.97257E+00 0.97319E+00
   15   4 0.97496E+00 0.97257E+00 0.97366E+00
   16   5 0.97496E+00 0.97257E+00 0.97396E+00
   17   6 0.97495E+00 0.97257E+00 0.97416E+00
   18   7 0.97496E+00 0.97257E+00 0.97431E+00
   19   8 0.97496E+00 0.97257E+00 0.97441E+00
   20   9 0.97496E+00 0.97257E+00 0.97449E+00
   21  10 0.97496E+00 0.97257E+00 0.97455E+00
   22  11 0.97497E+00 0.97257E+00 0.97460E+00
   23  12 0.97496E+00 0.97257E+00 0.97464E+00
   24  13 0.97495E+00 0.97257E+00 0.97467E+00
   25  14 0.97495E+00 0.97257E+00 0.97470E+00
   26  15 0.97495E+00 0.97257E+00 0.97472E+00
   27  16 0.97496E+00 0.97257E+00 0.97473E+00
   28  17 0.97496E+00 0.97257E+00 0.97475E+00
   29  18 0.97496E+00 0.97257E+00 0.97476E+00
   30  -1 0.97497E+00 0.97257E+00 0.97478E+00
   31   0 0.97496E+00 0.97478E+00 0.97478E+00
   32   1 0.97496E+00 0.97478E+00 0.97478E+00
   33   2 0.97496E+00 0.97478E+00 0.97478E+00
   34   3 0.97496E+00 0.97478E+00 0.97495E+00
   35   4 0.97495E+00 0.97478E+00 0.97495E+00
   36   5 0.97496E+00 0.97478E+00 0.97495E+00
   37   6 0.97496E+00 0.97478E+00 0.97495E+00
   38   7 0.97496E+00 0.97478E+00 0.97495E+00
   39   8 0.97496E+00 0.97478E+00 0.97496E+00
   40   9 0.97496E+00 0.97478E+00 0.97496E+00
    1  -1 0.92173E+00 0.77997E+00 0.77997E+00
    2  -1 0.94671E+00 0.77997E+00 0.77997E+00
    3  -1 0.94788E+00 0.77997E+00 0.77997E+00
    4  -1 0.94824E+00 0.77997E+00 0.77997E+00
    5   0 0.94840E+00 0.77997E+00 0.77997E+00
    6   1 0.94856E+00 0.77997E+00 0.77997E+00
    7   2 0.94869E+00 0.77997E+00 0.77997E+00
    8   3 0.94872E+00 0.77997E+00 0.94677E+00
    9   4 0.94874E+00 0.77997E+00 0.94695E+00
   10  -1 0.94875E+00 0.77997E+00 0.94708E+00
   11   0 0.94875E+00 0.94708E+00 0.94708E+00
   12   1 0.94875E+00 0.94708E+00 0.94708E+00
   13   2 0.94875E+00 0.94708E+00 0.94708E+00
   14   3 0.94875E+00 0.94708E+00 0.94805E+00
   15   4 0.94875E+00 0.94708E+00 0.94828E+00
   16   5 0.94874E+00 0.94708E+00 0.94841E+00
   17   6 0.94874E+00 0.94708E+00 0.94849E+00
   18   7 0.94874E+00 0.94708E+00 0.94855E+00
   19   8 0.94874E+00 0.94708E+00 0.94858E+00
   20   9 0.94875E+00 0.94708E+00 0.94861E+00
   21  10 0.94875E+00 0.94708E+00 0.94863E+00
   22  11 0.94876E+00 0.94708E+00 0.94865E+00
   23  12 0.94875E+00 0.94708E+00 0.94866E+00
   24  13 0.94874E+00 0.94708E+00 0.94867E+00
   25  14 0.94874E+00 0.94708E+00 0.94868E+00
   26  15 0.94874E+00 0.94708E+00 0.94868E+00
    1  -1 0.92172E+00 0.75900E+00 0.75900E+00
    2  -1 0.94671E+00 0.75900E+00 0.75900E+00
    3  -1 0.94787E+00 0.75900E+00 0.75900E+00
    4  -1 0.94823E+00 0.75900E+00 0.75900E+00
    5   0 0.94840E+00 0.75900E+00 0.75900E+00
    6   1 0.94856E+00 0.75900E+00 0.75900E+00
    7   2 0.94867E+00 0.75900E+00 0.75900E+00
    8   3 0.94871E+00 0.75900E+00 0.94675E+00
    9   4 0.94873E+00 0.75900E+00 0.94692E+00
   10  -1 0.94874E+00 0.75900E+00 0.94705E+00
   11   0 0.94875E+00 0.94705E+00 0.94705E+00
   12   1 0.94875E+00 0.94705E+00 0.94705E+00
   13   2 0.94875E+00 0.94705E+00 0.94705E+00
   14   3 0.94875E+00 0.94705E+00 0.94803E+00
   15   4 0.94875E+00 0.94705E+00 0.94826E+00
   16   5 0.94874E+00 0.94705E+00 0.94840E+00
   17   6 0.94874E+00 0.94705E+00 0.94848E+00
   18   7 0.94874E+00 0.94705E+00 0.94854E+00
   19   8 0.94874E+00 0.94705E+00 0.94858E+00
   20   9 0.94875E+00 0.94705E+00 0.94861E+00
   21  10 0.94875E+00 0.94705E+00 0.94863E+00
   22  11 0.94875E+00 0.94705E+00 0.94864E+00
   23  12 0.94875E+00 0.94705E+00 0.94866E+00
   24  13 0.94874E+00 0.94705E+00 0.94867E+00
   25  14 0.94874E+00 0.94705E+00 0.94868E+00
   26  15 0.94874E+00 0.94705E+00 0.94868E+00
    1  -1 0.94779E+00 0.75899E+00 0.75899E+00
    2  -1 0.97304E+00 0.75899E+00 0.75899E+00
    3  -1 0.97415E+00 0.75899E+00 0.75899E+00
    4  -1 0.97449E+00 0.75899E+00 0.75899E+00
    5   0 0.97464E+00 0.75899E+00 0.75899E+00
    6   1 0.97477E+00 0.75899E+00 0.75899E+00
    7   2 0.97487E+00 0.75899E+00 0.75899E+00
    8   3 0.97490E+00 0.75899E+00 0.97230E+00
    9   4 0.97492E+00 0.75899E+00 0.97245E+00
   10  -1 0.97493E+00 0.75899E+00 0.97256E+00
   11   0 0.97493E+00 0.97256E+00 0.97256E+00
   12   1 0.97494E+00 0.97256E+00 0.97256E+00
   13   2 0.97494E+00 0.97256E+00 0.97256E+00
   14   3 0.97494E+00 0.97256E+00 0.97317E+00
   15   4 0.97494E+00 0.97256E+00 0.97364E+00
   16   5 0.97493E+00 0.97256E+00 0.97394E+00
   17   6 0.97493E+00 0.97256E+00 0.97414E+00
   18   7 0.97493E+00 0.97256E+00 0.97429E+00
   19   8 0.97493E+00 0.97256E+00 0.97439E+00
   20   9 0.97495E+00 0.97256E+00 0.97447E+00
   21  10 0.97494E+00 0.97256E+00 0.97453E+00
   22  11 0.97494E+00 0.97256E+00 0.97458E+00
   23  12 0.97494E+00 0.97256E+00 0.97462E+00
   24  13 0.97493E+00 0.97256E+00 0.97465E+00
   25  14 0.97493E+00 0.97256E+00 0.97467E+00
   26  15 0.97493E+00 0.97256E+00 0.97470E+00
   27  16 0.97493E+00 0.97256E+00 0.97471E+00
   28  17 0.97494E+00 0.97256E+00 0.97473E+00
   29  18 0.97494E+00 0.97256E+00 0.97474E+00
   30  -1 0.97494E+00 0.97256E+00 0.97475E+00
   31   0 0.97494E+00 0.97475E+00 0.97475E+00
   32   1 0.97494E+00 0.97475E+00 0.97475E+00
   33   2 0.97493E+00 0.97475E+00 0.97475E+00
   34   3 0.97493E+00 0.97475E+00 0.97492E+00
   35   4 0.97493E+00 0.97475E+00 0.97493E+00
   36   5 0.97493E+00 0.97475E+00 0.97493E+00
   37   6 0.97493E+00 0.97475E+00 0.97493E+00
   38   7 0.97494E+00 0.97475E+00 0.97493E+00
   39   8 0.97494E+00 0.97475E+00 0.97493E+00
   40   9 0.97494E+00 0.97475E+00 0.97493E+00
    1  -1 0.92166E+00 0.77995E+00 0.77995E+00
    2  -1 0.94667E+00 0.77995E+00 0.77995E+00
    3  -1 0.94783E+00 0.77995E+00 0.77995E+00
    4  -1 0.94819E+00 0.77995E+00 0.77995E+00
    5   0 0.94836E+00 0.77995E+00 0.77995E+00
    6   1 0.94851E+00 0.77995E+00 0.77995E+00
    7   2 0.94864E+00 0.77995E+00 0.77995E+00
    8   3 0.94867E+00 0.77995E+00 0.94674E+00
    9   4 0.94870E+00 0.77995E+00 0.94691E+00
   10  -1 0.94871E+00 0.77995E+00 0.94705E+00
   11   0 0.94870E+00 0.94705E+00 0.94705E+00
   12   1 0.94870E+00 0.94705E+00 0.94705E+00
   13   2 0.94871E+00 0.94705E+00 0.94705E+00
   14   3 0.94870E+00 0.94705E+00 0.94801E+00
   15   4 0.94871E+00 0.94705E+00 0.94824E+00
   16   5 0.94870E+00 0.94705E+00 0.94837E+00
   17   6 0.94870E+00 0.94705E+00 0.94845E+00
   18   7 0.94870E+00 0.94705E+00 0.94851E+00
   19   8 0.94870E+00 0.94705E+00 0.94854E+00
   20   9 0.94870E+00 0.94705E+00 0.94857E+00
   21  10 0.94871E+00 0.94705E+00 0.94859E+00
   22  11 0.94871E+00 0.94705E+00 0.94861E+00
   23  12 0.94871E+00 0.94705E+00 0.94862E+00
   24  13 0.94870E+00 0.94705E+00 0.94863E+00
