 AXIAL ZONE NUMBER =           1
 Volume
   1.28694E-01   1.39636E-01   1.37456E-01   1.37456E-01   0.00000E+00   0.00000E+00   1.37456E-01   1.37456E-01   0.00000E+00   0.00000E+00
   0.00000E+00   0.00000E+00   0.00000E+00   0.00000E+00
 Coolant Temperature
     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0
     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0
     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0
     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0
     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0
     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0
     1.0     1.0     1.0     1.0
 Fuel Temparature
     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0
     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0
     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0
     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0
     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0
     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0
     1.0     1.0     1.0     1.0
 Coolant density
   1.00000E+00   1.00000E+00   1.00000E+00   1.00000E+00   1.00000E+00   1.00000E+00   1.00000E+00   1.00000E+00   1.00000E+00   1.00000E+00
   1.00000E+00   1.00000E+00   1.00000E+00   1.00000E+00   1.00000E+00   1.00000E+00   1.00000E+00   1.00000E+00   1.00000E+00   1.00000E+00
   1.00000E+00   1.00000E+00   1.00000E+00   1.00000E+00   1.00000E+00   1.00000E+00   1.00000E+00   1.00000E+00   1.00000E+00   1.00000E+00
   1.00000E+00   1.00000E+00   1.00000E+00   1.00000E+00   1.00000E+00   1.00000E+00   1.00000E+00   1.00000E+00   1.00000E+00   1.00000E+00
   1.00000E+00   1.00000E+00   1.00000E+00   1.00000E+00   1.00000E+00   1.00000E+00   1.00000E+00   1.00000E+00   1.00000E+00   1.00000E+00
   1.00000E+00   1.00000E+00   1.00000E+00   1.00000E+00   1.00000E+00   1.00000E+00   1.00000E+00   1.00000E+00   1.00000E+00   1.00000E+00
   1.00000E+00   1.00000E+00   1.00000E+00   1.00000E+00
 Boron concentration
     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0
     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0
     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0
     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0
     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0
     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0     1.0
     1.0     1.0     1.0     1.0
